@ingestionTime,@timestamp,IngestDelaySecs,IngestDelayMins,TimeStampEpoch,SentTimeEpoch,SentTime,TimeStampDelaySec,srcAddr,srcPort,dstAddr,dstPort
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178943,2022-03-01 23:55:43.000,-3,10.0.1.104,45695,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178944,2022-03-01 23:55:44.000,-4,10.0.1.104,45696,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178945,2022-03-01 23:55:45.000,-5,10.0.1.104,45697,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646178946,2022-03-01 23:55:46.000,54,10.0.1.104,45698,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646178947,2022-03-01 23:55:47.000,53,10.0.1.104,45699,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178948,2022-03-01 23:55:48.000,-8,10.0.1.104,45700,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646178949,2022-03-01 23:55:49.000,51,10.0.1.104,45701,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178950,2022-03-01 23:55:50.000,-10,10.0.1.104,45702,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178951,2022-03-01 23:55:51.000,-11,10.0.1.104,45703,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178952,2022-03-01 23:55:52.000,-12,10.0.1.104,45704,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646178953,2022-03-01 23:55:53.000,47,10.0.1.104,45705,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178954,2022-03-01 23:55:54.000,-14,10.0.1.104,45706,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178955,2022-03-01 23:55:55.000,-15,10.0.1.104,45707,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178956,2022-03-01 23:55:56.000,-16,10.0.1.104,45708,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178957,2022-03-01 23:55:57.000,-17,10.0.1.104,45709,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646178958,2022-03-01 23:55:58.000,42,10.0.1.104,45710,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178959,2022-03-01 23:55:59.000,-19,10.0.1.104,45711,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178960,2022-03-01 23:56:00.000,-20,10.0.1.104,45712,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178961,2022-03-01 23:56:01.000,-21,10.0.1.104,45713,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178962,2022-03-01 23:56:02.000,-22,10.0.1.104,45714,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646178963,2022-03-01 23:56:03.000,37,10.0.1.104,45715,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178964,2022-03-01 23:56:04.000,-24,10.0.1.104,45716,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646178965,2022-03-01 23:56:05.000,35,10.0.1.104,45717,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178966,2022-03-01 23:56:06.000,-26,10.0.1.104,45718,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178967,2022-03-01 23:56:07.000,-27,10.0.1.104,45719,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178968,2022-03-01 23:56:08.000,-28,10.0.1.104,45720,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178969,2022-03-01 23:56:09.000,-29,10.0.1.104,45721,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646178970,2022-03-01 23:56:10.000,30,10.0.1.104,45722,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178971,2022-03-01 23:56:11.000,-31,10.0.1.104,45723,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646178972,2022-03-01 23:56:12.000,28,10.0.1.104,45724,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646178973,2022-03-01 23:56:13.000,27,10.0.1.104,45725,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646178974,2022-03-01 23:56:14.000,26,10.0.1.104,45726,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178975,2022-03-01 23:56:15.000,-35,10.0.1.104,45727,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178976,2022-03-01 23:56:16.000,-36,10.0.1.104,45728,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646178977,2022-03-01 23:56:17.000,23,10.0.1.104,45729,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178978,2022-03-01 23:56:18.000,-38,10.0.1.104,45730,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178979,2022-03-01 23:56:19.000,-39,10.0.1.104,45731,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646178980,2022-03-01 23:56:20.000,20,10.0.1.104,45732,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646178981,2022-03-01 23:56:21.000,19,10.0.1.104,45733,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178982,2022-03-01 23:56:22.000,-42,10.0.1.104,45734,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178983,2022-03-01 23:56:23.000,-43,10.0.1.104,45735,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178984,2022-03-01 23:56:24.000,-44,10.0.1.104,45736,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646178985,2022-03-01 23:56:25.000,15,10.0.1.104,45737,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178986,2022-03-01 23:56:26.000,-46,10.0.1.104,45738,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646178987,2022-03-01 23:56:27.000,13,10.0.1.104,45739,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646178988,2022-03-01 23:56:28.000,12,10.0.1.104,45740,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646178989,2022-03-01 23:56:29.000,11,10.0.1.104,45741,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646178990,2022-03-01 23:56:30.000,10,10.0.1.104,45742,18.209.225.131,7777
2022-03-01 23:57:33.279,2022-03-01 23:55:40.000,113.279,1.888,1646178940,1646178991,2022-03-01 23:56:31.000,-51,10.0.1.104,45743,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646178992,2022-03-01 23:56:32.000,8,10.0.1.104,45744,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646178993,2022-03-01 23:56:33.000,7,10.0.1.104,45745,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646178994,2022-03-01 23:56:34.000,6,10.0.1.104,45746,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646178995,2022-03-01 23:56:35.000,5,10.0.1.104,45747,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646178996,2022-03-01 23:56:36.000,4,10.0.1.104,45748,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646178997,2022-03-01 23:56:37.000,3,10.0.1.104,45749,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646178998,2022-03-01 23:56:38.000,2,10.0.1.104,45750,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646178999,2022-03-01 23:56:39.000,1,10.0.1.104,45751,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646179000,2022-03-01 23:56:40.000,0,10.0.1.104,45752,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646179001,2022-03-01 23:56:41.000,-1,10.0.1.104,45753,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646179002,2022-03-01 23:56:42.000,-2,10.0.1.104,45754,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646179003,2022-03-01 23:56:43.000,-3,10.0.1.104,45755,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646179004,2022-03-01 23:56:44.000,-4,10.0.1.104,45756,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646179005,2022-03-01 23:56:45.000,-5,10.0.1.104,45757,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646179006,2022-03-01 23:56:46.000,-6,10.0.1.104,45758,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646179007,2022-03-01 23:56:47.000,-7,10.0.1.104,45759,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179008,2022-03-01 23:56:48.000,51,10.0.1.104,45760,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179009,2022-03-01 23:56:49.000,50,10.0.1.104,45761,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646179010,2022-03-01 23:56:50.000,-10,10.0.1.104,45762,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646179011,2022-03-01 23:56:51.000,-11,10.0.1.104,45763,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646179012,2022-03-01 23:56:52.000,-12,10.0.1.104,45764,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179013,2022-03-01 23:56:53.000,46,10.0.1.104,45765,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179014,2022-03-01 23:56:54.000,45,10.0.1.104,45766,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646179015,2022-03-01 23:56:55.000,-15,10.0.1.104,45767,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646179016,2022-03-01 23:56:56.000,-16,10.0.1.104,45768,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646179017,2022-03-01 23:56:57.000,-17,10.0.1.104,45769,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646179018,2022-03-01 23:56:58.000,-18,10.0.1.104,45770,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646179019,2022-03-01 23:56:59.000,-19,10.0.1.104,45771,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646179020,2022-03-01 23:57:00.000,-20,10.0.1.104,45772,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179021,2022-03-01 23:57:01.000,38,10.0.1.104,45773,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646179022,2022-03-01 23:57:02.000,-22,10.0.1.104,45774,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179023,2022-03-01 23:57:03.000,36,10.0.1.104,45775,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646179024,2022-03-01 23:57:04.000,-24,10.0.1.104,45776,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179025,2022-03-01 23:57:05.000,34,10.0.1.104,45777,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179026,2022-03-01 23:57:06.000,33,10.0.1.104,45778,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179027,2022-03-01 23:57:07.000,32,10.0.1.104,45779,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646179028,2022-03-01 23:57:08.000,-28,10.0.1.104,45780,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646179029,2022-03-01 23:57:09.000,-29,10.0.1.104,45781,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179030,2022-03-01 23:57:10.000,29,10.0.1.104,45782,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646179031,2022-03-01 23:57:11.000,-31,10.0.1.104,45783,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179032,2022-03-01 23:57:12.000,27,10.0.1.104,45784,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646179033,2022-03-01 23:57:13.000,-33,10.0.1.104,45785,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179034,2022-03-01 23:57:14.000,25,10.0.1.104,45786,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179035,2022-03-01 23:57:15.000,24,10.0.1.104,45787,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179036,2022-03-01 23:57:16.000,23,10.0.1.104,45788,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179037,2022-03-01 23:57:17.000,22,10.0.1.104,45789,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179038,2022-03-01 23:57:18.000,21,10.0.1.104,45790,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179039,2022-03-01 23:57:19.000,20,10.0.1.104,45791,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179040,2022-03-01 23:57:20.000,19,10.0.1.104,45792,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646179041,2022-03-01 23:57:21.000,-41,10.0.1.104,45793,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179042,2022-03-01 23:57:22.000,17,10.0.1.104,45794,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179043,2022-03-01 23:57:23.000,16,10.0.1.104,45795,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646179044,2022-03-01 23:57:24.000,-44,10.0.1.104,45796,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179045,2022-03-01 23:57:25.000,14,10.0.1.104,45797,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646179046,2022-03-01 23:57:26.000,-46,10.0.1.104,45798,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179047,2022-03-01 23:57:27.000,12,10.0.1.104,45799,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179048,2022-03-01 23:57:28.000,11,10.0.1.104,45800,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:56:40.000,653.392,10.8899,1646179000,1646179049,2022-03-01 23:57:29.000,-49,10.0.1.104,45801,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179050,2022-03-01 23:57:30.000,9,10.0.1.104,45802,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179051,2022-03-01 23:57:31.000,8,10.0.1.104,45803,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179052,2022-03-01 23:57:32.000,7,10.0.1.104,45804,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179053,2022-03-01 23:57:33.000,6,10.0.1.104,45805,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179054,2022-03-01 23:57:34.000,5,10.0.1.104,45806,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179055,2022-03-01 23:57:35.000,4,10.0.1.104,45807,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179056,2022-03-01 23:57:36.000,3,10.0.1.104,45808,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179057,2022-03-01 23:57:37.000,2,10.0.1.104,45809,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179058,2022-03-01 23:57:38.000,1,10.0.1.104,45810,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179059,2022-03-01 23:57:39.000,0,10.0.1.104,45811,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179060,2022-03-01 23:57:40.000,-1,10.0.1.104,45812,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179061,2022-03-01 23:57:41.000,-2,10.0.1.104,45813,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179062,2022-03-01 23:57:42.000,-3,10.0.1.104,45814,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179063,2022-03-01 23:57:43.000,-4,10.0.1.104,45815,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179064,2022-03-01 23:57:44.000,-5,10.0.1.104,45816,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179065,2022-03-01 23:57:45.000,-6,10.0.1.104,45817,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179066,2022-03-01 23:57:46.000,-7,10.0.1.104,45818,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:58:43.000,530.392,8.8399,1646179123,1646179067,2022-03-01 23:57:47.000,56,10.0.1.104,45819,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179068,2022-03-01 23:57:48.000,-9,10.0.1.104,45820,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179069,2022-03-01 23:57:49.000,-10,10.0.1.104,45821,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179070,2022-03-01 23:57:50.000,-11,10.0.1.104,45822,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179071,2022-03-01 23:57:51.000,-12,10.0.1.104,45823,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179072,2022-03-01 23:57:52.000,-13,10.0.1.104,45824,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179073,2022-03-01 23:57:53.000,-14,10.0.1.104,45825,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179074,2022-03-01 23:57:54.000,-15,10.0.1.104,45826,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179075,2022-03-01 23:57:55.000,-16,10.0.1.104,45827,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179076,2022-03-01 23:57:56.000,-17,10.0.1.104,45828,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179077,2022-03-01 23:57:57.000,-18,10.0.1.104,45829,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179078,2022-03-01 23:57:58.000,-19,10.0.1.104,45830,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179080,2022-03-01 23:58:00.000,-21,10.0.1.104,45832,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:58:43.000,530.392,8.8399,1646179123,1646179081,2022-03-01 23:58:01.000,42,10.0.1.104,45833,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179082,2022-03-01 23:58:02.000,-23,10.0.1.104,45834,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179083,2022-03-01 23:58:03.000,-24,10.0.1.104,45835,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179084,2022-03-01 23:58:04.000,-25,10.0.1.104,45836,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179085,2022-03-01 23:58:05.000,-26,10.0.1.104,45837,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179086,2022-03-01 23:58:06.000,-27,10.0.1.104,45838,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179087,2022-03-01 23:58:07.000,-28,10.0.1.104,45839,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179088,2022-03-01 23:58:08.000,-29,10.0.1.104,45840,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:58:43.000,530.392,8.8399,1646179123,1646179089,2022-03-01 23:58:09.000,34,10.0.1.104,45841,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179090,2022-03-01 23:58:10.000,-31,10.0.1.104,45842,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179091,2022-03-01 23:58:11.000,-32,10.0.1.104,45843,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179092,2022-03-01 23:58:12.000,-33,10.0.1.104,45844,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179093,2022-03-01 23:58:13.000,-34,10.0.1.104,45845,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179094,2022-03-01 23:58:14.000,-35,10.0.1.104,45846,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:58:43.000,530.392,8.8399,1646179123,1646179095,2022-03-01 23:58:15.000,28,10.0.1.104,45847,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:58:43.000,530.392,8.8399,1646179123,1646179096,2022-03-01 23:58:16.000,27,10.0.1.104,45848,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:58:43.000,530.392,8.8399,1646179123,1646179097,2022-03-01 23:58:17.000,26,10.0.1.104,45849,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:57:39.000,594.392,9.9065,1646179059,1646179098,2022-03-01 23:58:18.000,-39,10.0.1.104,45850,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:58:43.000,530.392,8.8399,1646179123,1646179099,2022-03-01 23:58:19.000,24,10.0.1.104,45851,18.209.225.131,7777
2022-03-02 00:07:33.392,2022-03-01 23:58:43.000,530.392,8.8399,1646179123,1646179100,2022-03-01 23:58:20.000,23,10.0.1.104,45852,18.209.225.131,7777
