@ingestionTime,@timestamp,IngestDelaySecs,IngestDelayMins,TimeStampEpoch,SentTimeEpoch,SentTime,TimeStampDelaySec,srcPort
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339447,2022-03-03 20:30:47.000,-2,9591
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339448,2022-03-03 20:30:48.000,-3,9592
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339449,2022-03-03 20:30:49.000,-4,9593
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339450,2022-03-03 20:30:50.000,-5,9594
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339451,2022-03-03 20:30:51.000,-6,9595
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339452,2022-03-03 20:30:52.000,-7,9596
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339453,2022-03-03 20:30:53.000,-8,9597
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339454,2022-03-03 20:30:54.000,-9,9598
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339455,2022-03-03 20:30:55.000,-10,9599
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339456,2022-03-03 20:30:56.000,-11,9600
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339457,2022-03-03 20:30:57.000,-12,9601
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339458,2022-03-03 20:30:58.000,-13,9602
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339459,2022-03-03 20:30:59.000,-14,9603
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339460,2022-03-03 20:31:00.000,-15,9604
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339461,2022-03-03 20:31:01.000,-16,9605
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339462,2022-03-03 20:31:02.000,-17,9606
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339463,2022-03-03 20:31:03.000,-18,9607
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339464,2022-03-03 20:31:04.000,-19,9608
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339465,2022-03-03 20:31:05.000,-20,9609
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339466,2022-03-03 20:31:06.000,-21,9610
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339467,2022-03-03 20:31:07.000,-22,9611
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339468,2022-03-03 20:31:08.000,-23,9612
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339469,2022-03-03 20:31:09.000,-24,9613
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339470,2022-03-03 20:31:10.000,-25,9614
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339471,2022-03-03 20:31:11.000,-26,9615
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339472,2022-03-03 20:31:12.000,-27,9616
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339473,2022-03-03 20:31:13.000,-28,9617
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339474,2022-03-03 20:31:14.000,-29,9618
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339475,2022-03-03 20:31:15.000,-30,9619
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339476,2022-03-03 20:31:16.000,-31,9620
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339477,2022-03-03 20:31:17.000,-32,9621
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339478,2022-03-03 20:31:18.000,-33,9622
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339479,2022-03-03 20:31:19.000,-34,9623
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339480,2022-03-03 20:31:20.000,-35,9624
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339481,2022-03-03 20:31:21.000,-36,9625
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339482,2022-03-03 20:31:22.000,-37,9626
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339483,2022-03-03 20:31:23.000,-38,9627
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339484,2022-03-03 20:31:24.000,-39,9628
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339485,2022-03-03 20:31:25.000,-40,9629
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339486,2022-03-03 20:31:26.000,-41,9630
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339487,2022-03-03 20:31:27.000,-42,9631
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339488,2022-03-03 20:31:28.000,-43,9632
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339489,2022-03-03 20:31:29.000,-44,9633
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339490,2022-03-03 20:31:30.000,-45,9634
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339491,2022-03-03 20:31:31.000,-46,9635
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339492,2022-03-03 20:31:32.000,-47,9636
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339493,2022-03-03 20:31:33.000,-48,9637
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339494,2022-03-03 20:31:34.000,-49,9638
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339495,2022-03-03 20:31:35.000,-50,9639
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339496,2022-03-03 20:31:36.000,-51,9640
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339497,2022-03-03 20:31:37.000,-52,9641
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339498,2022-03-03 20:31:38.000,-53,9642
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339499,2022-03-03 20:31:39.000,-54,9643
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339500,2022-03-03 20:31:40.000,-55,9644
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339501,2022-03-03 20:31:41.000,-56,9645
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339502,2022-03-03 20:31:42.000,-57,9646
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339503,2022-03-03 20:31:43.000,-58,9647
2022-03-03 20:33:04.486,2022-03-03 20:30:45.000,139.486,2.3248,1646339445,1646339504,2022-03-03 20:31:44.000,-59,9648
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339505,2022-03-03 20:31:45.000,0,9649
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339506,2022-03-03 20:31:46.000,-1,9650
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339507,2022-03-03 20:31:47.000,-2,9651
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339508,2022-03-03 20:31:48.000,-3,9652
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339509,2022-03-03 20:31:49.000,-4,9653
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339510,2022-03-03 20:31:50.000,-5,9654
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339511,2022-03-03 20:31:51.000,-6,9655
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339512,2022-03-03 20:31:52.000,-7,9656
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339513,2022-03-03 20:31:53.000,-8,9657
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339514,2022-03-03 20:31:54.000,-9,9658
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339515,2022-03-03 20:31:55.000,-10,9659
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339516,2022-03-03 20:31:56.000,-11,9660
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339517,2022-03-03 20:31:57.000,-12,9661
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339518,2022-03-03 20:31:58.000,-13,9662
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339519,2022-03-03 20:31:59.000,-14,9663
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339520,2022-03-03 20:32:00.000,-15,9664
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339521,2022-03-03 20:32:01.000,-16,9665
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339522,2022-03-03 20:32:02.000,-17,9666
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339523,2022-03-03 20:32:03.000,-18,9667
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339524,2022-03-03 20:32:04.000,-19,9668
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339525,2022-03-03 20:32:05.000,-20,9669
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339526,2022-03-03 20:32:06.000,-21,9670
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339527,2022-03-03 20:32:07.000,-22,9671
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339528,2022-03-03 20:32:08.000,-23,9672
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339529,2022-03-03 20:32:09.000,-24,9673
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339530,2022-03-03 20:32:10.000,-25,9674
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339531,2022-03-03 20:32:11.000,-26,9675
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339532,2022-03-03 20:32:12.000,-27,9676
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339533,2022-03-03 20:32:13.000,-28,9677
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339534,2022-03-03 20:32:14.000,-29,9678
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339535,2022-03-03 20:32:15.000,-30,9679
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339536,2022-03-03 20:32:16.000,-31,9680
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339537,2022-03-03 20:32:17.000,-32,9681
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339538,2022-03-03 20:32:18.000,-33,9682
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339539,2022-03-03 20:32:19.000,-34,9683
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339540,2022-03-03 20:32:20.000,-35,9684
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339541,2022-03-03 20:32:21.000,-36,9685
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339542,2022-03-03 20:32:22.000,-37,9686
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339543,2022-03-03 20:32:23.000,-38,9687
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339544,2022-03-03 20:32:24.000,-39,9688
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339545,2022-03-03 20:32:25.000,-40,9689
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339546,2022-03-03 20:32:26.000,-41,9690
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339547,2022-03-03 20:32:27.000,-42,9691
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339548,2022-03-03 20:32:28.000,-43,9692
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339549,2022-03-03 20:32:29.000,-44,9693
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339550,2022-03-03 20:32:30.000,-45,9694
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339551,2022-03-03 20:32:31.000,-46,9695
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339552,2022-03-03 20:32:32.000,-47,9696
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339553,2022-03-03 20:32:33.000,-48,9697
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339554,2022-03-03 20:32:34.000,-49,9698
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339555,2022-03-03 20:32:35.000,-50,9699
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339556,2022-03-03 20:32:36.000,-51,9700
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339557,2022-03-03 20:32:37.000,-52,9701
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339558,2022-03-03 20:32:38.000,-53,9702
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339559,2022-03-03 20:32:39.000,-54,9703
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339560,2022-03-03 20:32:40.000,-55,9704
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339561,2022-03-03 20:32:41.000,-56,9705
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339562,2022-03-03 20:32:42.000,-57,9706
2022-03-03 20:33:04.486,2022-03-03 20:31:45.000,79.486,1.3248,1646339505,1646339563,2022-03-03 20:32:43.000,-58,9707
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339564,2022-03-03 20:32:44.000,1,9708
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339565,2022-03-03 20:32:45.000,0,9709
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339566,2022-03-03 20:32:46.000,-1,9710
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339567,2022-03-03 20:32:47.000,-2,9711
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339568,2022-03-03 20:32:48.000,-3,9712
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339569,2022-03-03 20:32:49.000,-4,9713
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339570,2022-03-03 20:32:50.000,-5,9714
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339571,2022-03-03 20:32:51.000,-6,9715
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339573,2022-03-03 20:32:53.000,-8,9717
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339574,2022-03-03 20:32:54.000,-9,9718
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339575,2022-03-03 20:32:55.000,-10,9719
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339576,2022-03-03 20:32:56.000,-11,9720
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339577,2022-03-03 20:32:57.000,-12,9721
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339578,2022-03-03 20:32:58.000,-13,9722
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339579,2022-03-03 20:32:59.000,-14,9723
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339580,2022-03-03 20:33:00.000,-15,9724
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339581,2022-03-03 20:33:01.000,-16,9725
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339582,2022-03-03 20:33:02.000,-17,9726
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339583,2022-03-03 20:33:03.000,-18,9727
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339584,2022-03-03 20:33:04.000,-19,9728
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339585,2022-03-03 20:33:05.000,-20,9729
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339586,2022-03-03 20:33:06.000,-21,9730
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339587,2022-03-03 20:33:07.000,-22,9731
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339588,2022-03-03 20:33:08.000,-23,9732
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339589,2022-03-03 20:33:09.000,-24,9733
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339590,2022-03-03 20:33:10.000,-25,9734
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339591,2022-03-03 20:33:11.000,-26,9735
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339592,2022-03-03 20:33:12.000,-27,9736
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339593,2022-03-03 20:33:13.000,-28,9737
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339594,2022-03-03 20:33:14.000,-29,9738
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339595,2022-03-03 20:33:15.000,-30,9739
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339596,2022-03-03 20:33:16.000,-31,9740
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339597,2022-03-03 20:33:17.000,-32,9741
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339598,2022-03-03 20:33:18.000,-33,9742
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339599,2022-03-03 20:33:19.000,-34,9743
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339600,2022-03-03 20:33:20.000,-35,9744
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339601,2022-03-03 20:33:21.000,-36,9745
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339602,2022-03-03 20:33:22.000,-37,9746
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339603,2022-03-03 20:33:23.000,-38,9747
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339604,2022-03-03 20:33:24.000,-39,9748
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339605,2022-03-03 20:33:25.000,-40,9749
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339606,2022-03-03 20:33:26.000,-41,9750
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339607,2022-03-03 20:33:27.000,-42,9751
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339608,2022-03-03 20:33:28.000,-43,9752
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339609,2022-03-03 20:33:29.000,-44,9753
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339610,2022-03-03 20:33:30.000,-45,9754
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339611,2022-03-03 20:33:31.000,-46,9755
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339612,2022-03-03 20:33:32.000,-47,9756
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339613,2022-03-03 20:33:33.000,-48,9757
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339614,2022-03-03 20:33:34.000,-49,9758
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339615,2022-03-03 20:33:35.000,-50,9759
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339616,2022-03-03 20:33:36.000,-51,9760
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339617,2022-03-03 20:33:37.000,-52,9761
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339618,2022-03-03 20:33:38.000,-53,9762
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339619,2022-03-03 20:33:39.000,-54,9763
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339620,2022-03-03 20:33:40.000,-55,9764
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339621,2022-03-03 20:33:41.000,-56,9765
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339622,2022-03-03 20:33:42.000,-57,9766
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339623,2022-03-03 20:33:43.000,-58,9767
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339624,2022-03-03 20:33:44.000,-59,9768
2022-03-03 20:43:04.985,2022-03-03 20:32:45.000,619.985,10.3331,1646339565,1646339625,2022-03-03 20:33:45.000,-60,9769
2022-03-03 20:43:04.985,2022-03-03 20:33:45.000,559.985,9.3331,1646339625,1646339626,2022-03-03 20:33:46.000,-1,9770
2022-03-03 20:43:04.985,2022-03-03 20:33:45.000,559.985,9.3331,1646339625,1646339627,2022-03-03 20:33:47.000,-2,9771
2022-03-03 20:43:04.985,2022-03-03 20:33:45.000,559.985,9.3331,1646339625,1646339628,2022-03-03 20:33:48.000,-3,9772
2022-03-03 20:43:04.985,2022-03-03 20:33:45.000,559.985,9.3331,1646339625,1646339629,2022-03-03 20:33:49.000,-4,9773
2022-03-03 20:43:04.985,2022-03-03 20:33:45.000,559.985,9.3331,1646339625,1646339630,2022-03-03 20:33:50.000,-5,9774
2022-03-03 20:43:04.985,2022-03-03 20:33:45.000,559.985,9.3331,1646339625,1646339631,2022-03-03 20:33:51.000,-6,9775
2022-03-03 20:43:04.985,2022-03-03 20:33:45.000,559.985,9.3331,1646339625,1646339632,2022-03-03 20:33:52.000,-7,9776
2022-03-03 20:43:04.985,2022-03-03 20:33:45.000,559.985,9.3331,1646339625,1646339633,2022-03-03 20:33:53.000,-8,9777
2022-03-03 20:43:04.985,2022-03-03 20:33:45.000,559.985,9.3331,1646339625,1646339634,2022-03-03 20:33:54.000,-9,9778
2022-03-03 20:43:04.985,2022-03-03 20:33:45.000,559.985,9.3331,1646339625,1646339635,2022-03-03 20:33:55.000,-10,9779
2022-03-03 20:43:04.985,2022-03-03 20:33:45.000,559.985,9.3331,1646339625,1646339636,2022-03-03 20:33:56.000,-11,9780
2022-03-03 20:43:04.985,2022-03-03 20:33:45.000,559.985,9.3331,1646339625,1646339637,2022-03-03 20:33:57.000,-12,9781
2022-03-03 20:43:04.985,2022-03-03 20:33:45.000,559.985,9.3331,1646339625,1646339638,2022-03-03 20:33:58.000,-13,9782
2022-03-03 20:43:04.985,2022-03-03 20:33:45.000,559.985,9.3331,1646339625,1646339639,2022-03-03 20:33:59.000,-14,9783
2022-03-03 20:43:04.985,2022-03-03 20:33:45.000,559.985,9.3331,1646339625,1646339640,2022-03-03 20:34:00.000,-15,9784
2022-03-03 20:43:04.985,2022-03-03 20:33:45.000,559.985,9.3331,1646339625,1646339641,2022-03-03 20:34:01.000,-16,9785
2022-03-03 20:43:04.985,2022-03-03 20:33:45.000,559.985,9.3331,1646339625,1646339642,2022-03-03 20:34:02.000,-17,9786
2022-03-03 20:43:04.985,2022-03-03 20:33:45.000,559.985,9.3331,1646339625,1646339643,2022-03-03 20:34:03.000,-18,9787
2022-03-03 20:43:04.985,2022-03-03 20:33:45.000,559.985,9.3331,1646339625,1646339644,2022-03-03 20:34:04.000,-19,9788
2022-03-03 20:43:04.985,2022-03-03 20:33:45.000,559.985,9.3331,1646339625,1646339645,2022-03-03 20:34:05.000,-20,9789
